,cluster_time,query,gx_time,bf_time,diff,gx_dist,gx_match,bf_dist,bf_match,num_rows,num_cols_max
0,,,,,,,,,,100.0,
1,,,,,,,,,,,1461.0
2,29.933863639831543,,,,,,,,,,
3,,(04c80a71-aadc-4e2d-bc6c-2a71ed91e0eb): (0:1460)len=1461,1.4371051788330078,331.1212377548218,,,,,,,
4,,,,,0.0,0.0,(04c80a71-aadc-4e2d-bc6c-2a71ed91e0eb): (0:1460)len=1461,0.0,(04c80a71-aadc-4e2d-bc6c-2a71ed91e0eb): (0:1460)len=1461,,
5,,,,,0.0,6.035311913206673e-05,(04c80a71-aadc-4e2d-bc6c-2a71ed91e0eb): (0:1459)len=1460,6.035311913206673e-05,(04c80a71-aadc-4e2d-bc6c-2a71ed91e0eb): (0:1459)len=1460,,
6,,,,,0.000106714450198725,0.00016708823820720683,(04c80a71-aadc-4e2d-bc6c-2a71ed91e0eb): (1:1460)len=1460,6.037378800848183e-05,(04c80a71-aadc-4e2d-bc6c-2a71ed91e0eb): (0:1458)len=1459,,
7,,,,,0.0021053752314660994,0.0021681665173513376,(c09e3ead-783a-4d9f-aafd-d4470d5aa3e2): (0:1460)len=1461,6.279128588523836e-05,(04c80a71-aadc-4e2d-bc6c-2a71ed91e0eb): (0:1457)len=1458,,
8,,,,,0.0021583501814846783,0.0022211629859737155,(fb008a9c-c729-44ba-8064-baec98d38c95): (0:1460)len=1461,6.281280448903728e-05,(04c80a71-aadc-4e2d-bc6c-2a71ed91e0eb): (0:1456)len=1457,,
9,,,,,0.0021047943938244306,0.002228064611336867,(c09e3ead-783a-4d9f-aafd-d4470d5aa3e2): (0:1459)len=1460,0.00012327021751243664,(04c80a71-aadc-4e2d-bc6c-2a71ed91e0eb): (0:1455)len=1456,,
10,,,,,0.0021575773205649205,0.0022808898118145014,(fb008a9c-c729-44ba-8064-baec98d38c95): (0:1459)len=1460,0.00012331249124958085,(04c80a71-aadc-4e2d-bc6c-2a71ed91e0eb): (0:1454)len=1455,,
11,,,,,0.002163649662561849,0.0022894045603313244,(fb008a9c-c729-44ba-8064-baec98d38c95): (1:1460)len=1460,0.0001257548977694757,(04c80a71-aadc-4e2d-bc6c-2a71ed91e0eb): (0:1453)len=1454,,
12,,,,,0.002208689007244478,0.0023344870604352884,(c09e3ead-783a-4d9f-aafd-d4470d5aa3e2): (1:1460)len=1460,0.00012579805319081044,(04c80a71-aadc-4e2d-bc6c-2a71ed91e0eb): (0:1452)len=1453,,
13,,,,,0.002335429503596372,0.0025025177418035787,(ec843080-5fbd-4564-8434-90602a59b8e7): (0:1460)len=1461,0.00016708823820720683,(04c80a71-aadc-4e2d-bc6c-2a71ed91e0eb): (1:1460)len=1460,,
14,,,,,0.002377902188218058,0.002545047648424651,(e803e358-c593-40f0-81ae-faa8d6769fb8): (0:1460)len=1461,0.00016714546020659286,(04c80a71-aadc-4e2d-bc6c-2a71ed91e0eb): (2:1460)len=1459,,
15,,,,,0.0023948829393421627,0.0025620856607547187,(ec843080-5fbd-4564-8434-90602a59b8e7): (0:1459)len=1460,0.00016720272141255608,(04c80a71-aadc-4e2d-bc6c-2a71ed91e0eb): (3:1460)len=1458,,
16,,,,,0.0024182276253358888,0.002604587731062902,(e803e358-c593-40f0-81ae-faa8d6769fb8): (0:1459)len=1460,0.0001863601057270129,(04c80a71-aadc-4e2d-bc6c-2a71ed91e0eb): (0:1451)len=1452,,
17,,,,,0.002457470222912935,0.0026438943259290025,(ec843080-5fbd-4564-8434-90602a59b8e7): (1:1460)len=1460,0.00018642410301606752,(04c80a71-aadc-4e2d-bc6c-2a71ed91e0eb): (0:1450)len=1451,,
18,,,,,0.002513727148719318,0.00270261869475059,(396f9403-072d-4651-8336-4a9d33261fed): (0:1460)len=1461,0.0001888915460312719,(04c80a71-aadc-4e2d-bc6c-2a71ed91e0eb): (0:1449)len=1450,,
19,,,,,0.0018335193250313276,,,,,,
