,cluster_time,query,gx_time,bf_time,diff,gx_dist,gx_match,bf_dist,bf_match,num_rows,num_cols_max
0,,,,,,,,,,100.0,
1,,,,,,,,,,,1883.0
2,61.867944955825806,,,,,,,,,,
3,,(f215a468-60d2-4d3a-b1da-3da2408a6f86): (0:1882)len=1883,2.4403703212738037,791.1472134590149,,,,,,,
4,,,,,0.0,0.0,(f215a468-60d2-4d3a-b1da-3da2408a6f86): (0:1882)len=1883,0.0,(f215a468-60d2-4d3a-b1da-3da2408a6f86): (0:1882)len=1883,,
5,,,,,0.0,3.23228675000103e-07,(f215a468-60d2-4d3a-b1da-3da2408a6f86): (0:1881)len=1882,3.23228675000103e-07,(f215a468-60d2-4d3a-b1da-3da2408a6f86): (0:1881)len=1882,,
6,,,,,9.726619526960253e-05,9.794230491737644e-05,(f215a468-60d2-4d3a-b1da-3da2408a6f86): (1:1882)len=1882,6.761096477739079e-07,(f215a468-60d2-4d3a-b1da-3da2408a6f86): (0:1880)len=1881,,
7,,,,,0.0032852873484641052,0.0032863496348637866,(db02bd88-9964-47b6-97fa-d1d08c9ef41e): (0:1881)len=1882,1.0622863996814849e-06,(f215a468-60d2-4d3a-b1da-3da2408a6f86): (0:1878)len=1879,,
8,,,,,0.0032851962799384563,0.0032863773077838015,(db02bd88-9964-47b6-97fa-d1d08c9ef41e): (0:1882)len=1883,1.1810278453454271e-06,(f215a468-60d2-4d3a-b1da-3da2408a6f86): (0:1877)len=1878,,
9,,,,,0.0032877428137205,0.0032891954087723133,(db02bd88-9964-47b6-97fa-d1d08c9ef41e): (1:1882)len=1882,1.452595051813366e-06,(f215a468-60d2-4d3a-b1da-3da2408a6f86): (0:1879)len=1880,,
10,,,,,0.005844466449762876,0.0058466969899899,(1f1bbbd6-c0c1-4a18-86eb-bb8d910ea5a8): (1:1882)len=1882,2.2305402270247054e-06,(f215a468-60d2-4d3a-b1da-3da2408a6f86): (0:1876)len=1877,,
11,,,,,0.005922368372286215,0.005925167533790121,(1f1bbbd6-c0c1-4a18-86eb-bb8d910ea5a8): (0:1881)len=1882,2.7991615039060026e-06,(f215a468-60d2-4d3a-b1da-3da2408a6f86): (0:1873)len=1874,,
12,,,,,0.005925792592611315,0.0059286136733593285,(1f1bbbd6-c0c1-4a18-86eb-bb8d910ea5a8): (0:1882)len=1883,2.8210807480134213e-06,(f215a468-60d2-4d3a-b1da-3da2408a6f86): (0:1874)len=1875,,
13,,,,,0.0073373668542821395,0.007340189561526835,(517e8223-1140-474a-9f39-8215a26d264a): (0:1882)len=1883,2.82270724469577e-06,(f215a468-60d2-4d3a-b1da-3da2408a6f86): (0:1875)len=1876,,
14,,,,,0.007376261848003374,0.007379129521018266,(517e8223-1140-474a-9f39-8215a26d264a): (0:1881)len=1882,2.8676730148909307e-06,(f215a468-60d2-4d3a-b1da-3da2408a6f86): (0:1871)len=1872,,
15,,,,,0.007427347665253989,0.0074302187095705826,(517e8223-1140-474a-9f39-8215a26d264a): (1:1882)len=1882,2.871044316593958e-06,(f215a468-60d2-4d3a-b1da-3da2408a6f86): (0:1872)len=1873,,
16,,,,,0.008338714973372777,0.008342945220545774,(512042ce-66da-4df0-9807-aa04634dc3c7): (0:1881)len=1882,4.230247172995701e-06,(f215a468-60d2-4d3a-b1da-3da2408a6f86): (0:1866)len=1867,,
17,,,,,0.008338892216631488,0.008343586883832032,(512042ce-66da-4df0-9807-aa04634dc3c7): (0:1882)len=1883,4.694667200544981e-06,(f215a468-60d2-4d3a-b1da-3da2408a6f86): (0:1867)len=1868,,
18,,,,,0.008442479300004798,0.008447273383862966,(512042ce-66da-4df0-9807-aa04634dc3c7): (1:1882)len=1882,4.794083858168403e-06,(f215a468-60d2-4d3a-b1da-3da2408a6f86): (0:1865)len=1866,,
19,,,,,0.004993945527306776,,,,,,
20,,(87c4bd60-80b9-458b-8dd3-88e2b8c6fd7c): (0:1882)len=1883,2.8685367107391357,759.9569184780121,,,,,,,
21,,,,,0.0,0.0,(87c4bd60-80b9-458b-8dd3-88e2b8c6fd7c): (0:1882)len=1883,0.0,(87c4bd60-80b9-458b-8dd3-88e2b8c6fd7c): (0:1882)len=1883,,
22,,,,,0.0,1.5291652982832906e-07,(87c4bd60-80b9-458b-8dd3-88e2b8c6fd7c): (0:1881)len=1882,1.5291652982832906e-07,(87c4bd60-80b9-458b-8dd3-88e2b8c6fd7c): (0:1881)len=1882,,
23,,,,,8.903623609286242e-06,9.056580765185195e-06,(87c4bd60-80b9-458b-8dd3-88e2b8c6fd7c): (1:1882)len=1882,1.5295715589895293e-07,(87c4bd60-80b9-458b-8dd3-88e2b8c6fd7c): (0:1880)len=1881,,
24,,,,,0.004435440517068404,0.004436071288722393,(512042ce-66da-4df0-9807-aa04634dc3c7): (1:1882)len=1882,6.307716539885088e-07,(87c4bd60-80b9-458b-8dd3-88e2b8c6fd7c): (0:1878)len=1879,,
25,,,,,0.004571081743084982,0.004571844451148968,(512042ce-66da-4df0-9807-aa04634dc3c7): (0:1881)len=1882,7.627080639860171e-07,(87c4bd60-80b9-458b-8dd3-88e2b8c6fd7c): (0:1879)len=1880,,
26,,,,,0.0045790206637773495,0.004579822153788957,(512042ce-66da-4df0-9807-aa04634dc3c7): (0:1882)len=1883,8.014900116079604e-07,(87c4bd60-80b9-458b-8dd3-88e2b8c6fd7c): (0:1877)len=1878,,
27,,,,,0.009309630048729542,0.00931082387245924,(1f1bbbd6-c0c1-4a18-86eb-bb8d910ea5a8): (1:1882)len=1882,1.1938237296970195e-06,(87c4bd60-80b9-458b-8dd3-88e2b8c6fd7c): (0:1874)len=1875,,
28,,,,,0.009458596155522166,0.009459967568825386,(517e8223-1140-474a-9f39-8215a26d264a): (1:1882)len=1882,1.371413303219659e-06,(87c4bd60-80b9-458b-8dd3-88e2b8c6fd7c): (0:1876)len=1877,,
29,,,,,0.009499524996493263,0.009501036620838168,(517e8223-1140-474a-9f39-8215a26d264a): (0:1882)len=1883,1.5116243449052998e-06,(87c4bd60-80b9-458b-8dd3-88e2b8c6fd7c): (0:1875)len=1876,,
30,,,,,0.009500489388129566,0.009502159701082018,(517e8223-1140-474a-9f39-8215a26d264a): (0:1881)len=1882,1.6703129524523362e-06,(87c4bd60-80b9-458b-8dd3-88e2b8c6fd7c): (0:1873)len=1874,,
31,,,,,0.009590339913113586,0.009597060520721562,(1f1bbbd6-c0c1-4a18-86eb-bb8d910ea5a8): (0:1881)len=1882,6.720607607975871e-06,(87c4bd60-80b9-458b-8dd3-88e2b8c6fd7c): (4:1882)len=1879,,
32,,,,,0.009599274868556834,0.00960615034224894,(1f1bbbd6-c0c1-4a18-86eb-bb8d910ea5a8): (0:1882)len=1883,6.875473692105526e-06,(87c4bd60-80b9-458b-8dd3-88e2b8c6fd7c): (4:1881)len=1878,,
33,,,,,0.01131509952947586,0.011321976831751394,(db02bd88-9964-47b6-97fa-d1d08c9ef41e): (1:1882)len=1882,6.877302275534278e-06,(87c4bd60-80b9-458b-8dd3-88e2b8c6fd7c): (4:1880)len=1877,,
34,,,,,0.011533496414451842,0.011540724807611816,(db02bd88-9964-47b6-97fa-d1d08c9ef41e): (0:1881)len=1882,7.228393159974634e-06,(87c4bd60-80b9-458b-8dd3-88e2b8c6fd7c): (0:1872)len=1873,,
35,,,,,0.011533393085468299,0.011540752289508615,(db02bd88-9964-47b6-97fa-d1d08c9ef41e): (0:1882)len=1883,7.3592040403166565e-06,(87c4bd60-80b9-458b-8dd3-88e2b8c6fd7c): (4:1878)len=1875,,
36,,,,,0.006995619396498732,,,,,,
