,cluster_time,query,gx_time,bf_time,diff,gx_dist,gx_match,bf_dist,bf_match,num_rows,num_cols_max
0,,,,,,,,,,16.0,
1,,,,,,,,,,,346.0
2,2.1771862506866455,,,,,,,,,,
3,,(d7ee2656-4677-45a3-9954-d3caa632b454): (0:345)len=346,0.2316584587097168,0.9591989517211914,,,,,,,
4,,,,,0.0,0.0,(d7ee2656-4677-45a3-9954-d3caa632b454): (0:344)len=345,0.0,(d7ee2656-4677-45a3-9954-d3caa632b454): (0:344)len=345,,
5,,,,,0.0,0.0,(d7ee2656-4677-45a3-9954-d3caa632b454): (0:345)len=346,0.0,(d7ee2656-4677-45a3-9954-d3caa632b454): (0:345)len=346,,
6,,,,,0.0,1.1611591474896375e-06,(d7ee2656-4677-45a3-9954-d3caa632b454): (0:343)len=344,1.1611591474896375e-06,(d7ee2656-4677-45a3-9954-d3caa632b454): (0:343)len=344,,
7,,,,,0.0,3.318441722109061e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (0:342)len=343,3.318441722109061e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (0:342)len=343,,
8,,,,,0.0,6.668491823120895e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (1:345)len=345,6.668491823120895e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (1:345)len=345,,
9,,,,,0.0,6.678156304023969e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (1:344)len=344,6.678156304023969e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (1:344)len=344,,
10,,,,,0.0,6.695075267711475e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (2:345)len=344,6.695075267711475e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (2:345)len=344,,
11,,,,,0.0,6.696877750096832e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (3:345)len=343,6.696877750096832e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (3:345)len=343,,
12,,,,,0.0,6.704792358085513e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (2:344)len=343,6.704792358085513e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (2:344)len=343,,
13,,,,,0.0,6.706611584035926e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (3:344)len=342,6.706611584035926e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (3:344)len=342,,
14,,,,,0.0,6.804133281499744e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (1:343)len=343,6.804133281499744e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (1:343)len=343,,
15,,,,,0.0,6.830991156828058e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (2:343)len=342,6.830991156828058e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (2:343)len=342,,
16,,,,,1.5383072484851222e-05,8.371303974822098e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (0:341)len=342,6.832996726336976e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (3:343)len=341,,
17,,,,,1.649530612837323e-05,0.00010020834587659421,(d7ee2656-4677-45a3-9954-d3caa632b454): (1:342)len=342,8.371303974822098e-05,(d7ee2656-4677-45a3-9954-d3caa632b454): (0:341)len=342,,
18,,,,,1.644088576591458e-05,0.00011664923164250879,(d7ee2656-4677-45a3-9954-d3caa632b454): (4:345)len=342,0.00010020834587659421,(d7ee2656-4677-45a3-9954-d3caa632b454): (1:342)len=342,,
19,,,,,3.2212842919426023e-06,,,,,,
20,,(44b2214e-d615-47b2-952e-7da109f848e2): (0:345)len=346,0.13564205169677734,0.9683642387390137,,,,,,,
21,,,,,0.0,0.0,(44b2214e-d615-47b2-952e-7da109f848e2): (0:344)len=345,0.0,(44b2214e-d615-47b2-952e-7da109f848e2): (0:344)len=345,,
22,,,,,0.0,0.0,(44b2214e-d615-47b2-952e-7da109f848e2): (0:345)len=346,0.0,(44b2214e-d615-47b2-952e-7da109f848e2): (0:345)len=346,,
23,,,,,0.0,1.561093549855441e-07,(44b2214e-d615-47b2-952e-7da109f848e2): (0:342)len=343,1.561093549855441e-07,(44b2214e-d615-47b2-952e-7da109f848e2): (0:342)len=343,,
24,,,,,0.0,2.0305162327287534e-07,(44b2214e-d615-47b2-952e-7da109f848e2): (0:343)len=344,2.0305162327287534e-07,(44b2214e-d615-47b2-952e-7da109f848e2): (0:343)len=344,,
25,,,,,0.0,7.24003836138199e-07,(44b2214e-d615-47b2-952e-7da109f848e2): (0:341)len=342,7.24003836138199e-07,(44b2214e-d615-47b2-952e-7da109f848e2): (0:341)len=342,,
26,,,,,0.0003531900043988582,0.0003556447376536351,(44b2214e-d615-47b2-952e-7da109f848e2): (1:345)len=345,2.454733254776915e-06,(44b2214e-d615-47b2-952e-7da109f848e2): (0:340)len=341,,
27,,,,,0.0003507273710550246,0.00035616016480965486,(44b2214e-d615-47b2-952e-7da109f848e2): (1:344)len=344,5.432793754630277e-06,(44b2214e-d615-47b2-952e-7da109f848e2): (0:339)len=340,,
28,,,,,0.00034691969155169666,0.0003568804344538754,(44b2214e-d615-47b2-952e-7da109f848e2): (1:343)len=343,9.960742902178722e-06,(44b2214e-d615-47b2-952e-7da109f848e2): (0:338)len=339,,
29,,,,,0.000329877718947033,0.0003573518503840798,(44b2214e-d615-47b2-952e-7da109f848e2): (1:342)len=342,2.7474131437046798e-05,(44b2214e-d615-47b2-952e-7da109f848e2): (0:337)len=338,,
30,,,,,0.0002301258664322244,0.0003574927216149595,(44b2214e-d615-47b2-952e-7da109f848e2): (3:345)len=343,0.0001273668551827351,(44b2214e-d615-47b2-952e-7da109f848e2): (0:336)len=337,,
31,,,,,0.00012071792944625762,0.0003575937849413744,(44b2214e-d615-47b2-952e-7da109f848e2): (2:345)len=344,0.00023687585549511678,(44b2214e-d615-47b2-952e-7da109f848e2): (0:335)len=336,,
32,,,,,2.3949272473000106e-06,0.00035801233312893476,(44b2214e-d615-47b2-952e-7da109f848e2): (3:344)len=342,0.00035561740588163475,(44b2214e-d615-47b2-952e-7da109f848e2): (0:334)len=335,,
33,,,,,2.4680513297441566e-06,0.0003581127889833793,(44b2214e-d615-47b2-952e-7da109f848e2): (2:344)len=343,0.0003556447376536351,(44b2214e-d615-47b2-952e-7da109f848e2): (1:345)len=345,,
34,,,,,2.6767788380291846e-06,0.00035883694364768405,(44b2214e-d615-47b2-952e-7da109f848e2): (2:343)len=342,0.00035616016480965486,(44b2214e-d615-47b2-952e-7da109f848e2): (1:344)len=344,,
35,,,,,3.7804185506100016e-05,0.0003946846199599754,(44b2214e-d615-47b2-952e-7da109f848e2): (4:345)len=342,0.0003568804344538754,(44b2214e-d615-47b2-952e-7da109f848e2): (1:343)len=343,,
36,,,,,0.00011846016831681785,,,,,,
37,,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:345)len=346,0.1357865333557129,0.9864575862884521,,,,,,,
38,,,,,0.0,0.0,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:344)len=345,0.0,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:344)len=345,,
39,,,,,0.0,0.0,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:345)len=346,0.0,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:345)len=346,,
40,,,,,0.0,1.6781901406941373e-06,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:343)len=344,1.6781901406941373e-06,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:343)len=344,,
41,,,,,0.0,3.6829177659853e-06,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:342)len=343,3.6829177659853e-06,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:342)len=343,,
42,,,,,0.0,5.710017410363543e-06,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:341)len=342,5.710017410363543e-06,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:341)len=342,,
43,,,,,0.0003575482080994065,0.00036418031178682485,(c24f1568-a221-4c25-96d4-a3df934cfd62): (1:345)len=345,6.632103687418381e-06,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:337)len=338,,
44,,,,,0.000357818980624356,0.0003647081093401391,(c24f1568-a221-4c25-96d4-a3df934cfd62): (1:344)len=344,6.8891287157830725e-06,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:338)len=339,,
45,,,,,0.00035997230589188334,0.0003669180647921262,(c24f1568-a221-4c25-96d4-a3df934cfd62): (1:343)len=343,6.945758900242819e-06,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:340)len=341,,
46,,,,,0.00036116484814625605,0.00036837751703158576,(c24f1568-a221-4c25-96d4-a3df934cfd62): (2:345)len=344,7.212668885329724e-06,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:336)len=337,,
47,,,,,0.0003616591446733262,0.0003689121723538377,(c24f1568-a221-4c25-96d4-a3df934cfd62): (2:344)len=343,7.253027680511498e-06,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:339)len=340,,
48,,,,,0.00035935114035210976,0.0003694565781765405,(c24f1568-a221-4c25-96d4-a3df934cfd62): (1:342)len=342,1.010543782443074e-05,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:335)len=336,,
49,,,,,0.00035406287486905,0.0003703405357624236,(c24f1568-a221-4c25-96d4-a3df934cfd62): (4:345)len=342,1.627766089337357e-05,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:334)len=335,,
50,,,,,0.00034134838435384665,0.00037113145050708305,(c24f1568-a221-4c25-96d4-a3df934cfd62): (2:343)len=342,2.9783066153236378e-05,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:333)len=334,,
51,,,,,0.0003286618277650643,0.0003715847493614717,(c24f1568-a221-4c25-96d4-a3df934cfd62): (3:345)len=343,4.292292159640739e-05,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:328)len=329,,
52,,,,,0.0003227472542311526,0.0003721248434739157,(c24f1568-a221-4c25-96d4-a3df934cfd62): (3:344)len=342,4.937758924276309e-05,(c24f1568-a221-4c25-96d4-a3df934cfd62): (0:329)len=330,,
53,,,,,0.00023362233126709677,,,,,,
54,,(699fa210-98ab-4793-8743-699b9b634a59): (0:345)len=346,0.13909316062927246,0.946937084197998,,,,,,,
55,,,,,0.0,0.0,(699fa210-98ab-4793-8743-699b9b634a59): (0:344)len=345,0.0,(699fa210-98ab-4793-8743-699b9b634a59): (0:344)len=345,,
56,,,,,0.0,0.0,(699fa210-98ab-4793-8743-699b9b634a59): (0:345)len=346,0.0,(699fa210-98ab-4793-8743-699b9b634a59): (0:345)len=346,,
57,,,,,0.0,4.177566447696051e-07,(699fa210-98ab-4793-8743-699b9b634a59): (0:343)len=344,4.177566447696051e-07,(699fa210-98ab-4793-8743-699b9b634a59): (0:343)len=344,,
58,,,,,9.839250473826576e-08,5.835155511871074e-07,(699fa210-98ab-4793-8743-699b9b634a59): (0:342)len=343,4.851230464488417e-07,(699fa210-98ab-4793-8743-699b9b634a59): (0:341)len=342,,
59,,,,,0.00034397054890532183,0.00034455406445650893,(699fa210-98ab-4793-8743-699b9b634a59): (1:345)len=345,5.835155511871074e-07,(699fa210-98ab-4793-8743-699b9b634a59): (0:342)len=343,,
