,cluster_time,query,gx_time,bf_time,diff,gx_dist,gx_match,bf_dist,bf_match,num_rows,num_cols_max
0,,,,,,,,,,399.0,
1,,,,,,,,,,,81.0
2,3.1250247955322266,,,,,,,,,,
3,,(7efff9f3-8a22-4765-8178-32d7a08aa8ac): (0:80)len=81,0.22978687286376953,0.9098384380340576,,,,,,,
4,,,,,0.0,0.0,(7efff9f3-8a22-4765-8178-32d7a08aa8ac): (0:80)len=81,0.0,(7efff9f3-8a22-4765-8178-32d7a08aa8ac): (0:80)len=81,,
5,,,,,0.0,0.0013447868386651201,(7efff9f3-8a22-4765-8178-32d7a08aa8ac): (0:79)len=80,0.0013447868386651201,(7efff9f3-8a22-4765-8178-32d7a08aa8ac): (0:79)len=80,,
6,,,,,0.0010297765362738045,0.0035900980762764954,(af6f33c5-f7b9-4b78-81ca-69915e015f90): (0:79)len=80,0.002560321540002691,(7efff9f3-8a22-4765-8178-32d7a08aa8ac): (0:78)len=79,,
7,,,,,0.000312805679290787,0.0039029037555672825,(af6f33c5-f7b9-4b78-81ca-69915e015f90): (0:80)len=81,0.0035900980762764954,(af6f33c5-f7b9-4b78-81ca-69915e015f90): (0:79)len=80,,
8,,,,,0.0005555966242438881,0.004260807419340107,(7be54cd4-445e-468b-813f-b197d61944d8): (0:79)len=80,0.003705210795096219,(af6f33c5-f7b9-4b78-81ca-69915e015f90): (0:78)len=79,,
9,,,,,0.00041797643294692703,0.0043208801885142095,(7be54cd4-445e-468b-813f-b197d61944d8): (0:80)len=81,0.0039029037555672825,(af6f33c5-f7b9-4b78-81ca-69915e015f90): (0:80)len=81,,
10,,,,,0.0004962264537113799,0.004463446708032419,(6c7b916d-81e9-4db0-b863-becaca97d5cb): (0:79)len=80,0.0039672202543210395,(7efff9f3-8a22-4765-8178-32d7a08aa8ac): (0:77)len=78,,
11,,,,,0.0003353459498967844,0.004585260003135482,(4b171283-4e60-4efc-bd9d-b9f92d43eba2): (0:79)len=80,0.004249914053238698,(af6f33c5-f7b9-4b78-81ca-69915e015f90): (0:77)len=78,,
12,,,,,0.00041016185203616214,0.004670969271376269,(6c7b916d-81e9-4db0-b863-becaca97d5cb): (0:80)len=81,0.004260807419340107,(7be54cd4-445e-468b-813f-b197d61944d8): (0:79)len=80,,
13,,,,,0.0004867341450853742,0.004807614333599584,(4b171283-4e60-4efc-bd9d-b9f92d43eba2): (0:80)len=81,0.0043208801885142095,(7be54cd4-445e-468b-813f-b197d61944d8): (0:80)len=81,,
14,,,,,0.000390502789042263,0.004834302685783828,(1062866d-af83-4989-bf06-1b6fd4e9e877): (0:79)len=80,0.004443799896741565,(7be54cd4-445e-468b-813f-b197d61944d8): (0:78)len=79,,
15,,,,,0.0004158366850846029,0.004879283393117022,(73e81bc3-3d64-431a-b65c-c2750842d74a): (0:80)len=81,0.004463446708032419,(6c7b916d-81e9-4db0-b863-becaca97d5cb): (0:79)len=80,,
16,,,,,0.000328158184837374,0.004913418187972856,(050dcff3-3528-43d9-a393-535a903cfc80): (0:80)len=81,0.004585260003135482,(4b171283-4e60-4efc-bd9d-b9f92d43eba2): (0:79)len=80,,
17,,,,,0.00025084490877567023,0.004921814180151939,(1062866d-af83-4989-bf06-1b6fd4e9e877): (0:80)len=81,0.004670969271376269,(6c7b916d-81e9-4db0-b863-becaca97d5cb): (0:80)len=81,,
18,,,,,0.00024149749003481592,0.004942633499191314,(f63d043d-938c-4329-ae6d-aa98ad5fa6f5): (0:79)len=80,0.004701136009156498,(6c7b916d-81e9-4db0-b863-becaca97d5cb): (0:78)len=79,,
19,,,,,0.00037809758208398885,,,,,,
20,,(1e712bac-eb4e-40ad-a59a-24bf9ecac9ce): (0:80)len=81,0.15478062629699707,0.8482699394226074,,,,,,,
21,,,,,0.0,0.0,(1e712bac-eb4e-40ad-a59a-24bf9ecac9ce): (0:80)len=81,0.0,(1e712bac-eb4e-40ad-a59a-24bf9ecac9ce): (0:80)len=81,,
22,,,,,0.0,0.0016598775846826572,(1e712bac-eb4e-40ad-a59a-24bf9ecac9ce): (0:79)len=80,0.0016598775846826572,(1e712bac-eb4e-40ad-a59a-24bf9ecac9ce): (0:79)len=80,,
