,cluster_time,query,bf_time,paa_time,gx_time,dist_diff_btw_paa_bf,dist_diff_btw_gx_bf,bf_dist,bf_match,paa_dist,paa_match,gx_dist,gx_match,num_rows,num_cols_max,num_cols_median,data_size,num_query
0,,,,,,,,,,,,,,50.0,361.0,136.0,7294.0,10.0
1,2.336799144744873,,,,,,,,,,,,,,,,,
2,,(84c201d1-842d-43f7-ba03-6eaf183e8146)_(5): (0:87)len=88,0.2868998050689697,1.5996825695037842,0.33846235275268555,,,,,,,,,,,,,
3,,,,,,0.075454733897973,0.0,0.2235255144494258,(751fb36d-c19e-4d4b-8f42-968dd71e4e17)_(1): (0:323)len=324,0.1480707805514528,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (0:323)len=324,0.2235255144494258,(751fb36d-c19e-4d4b-8f42-968dd71e4e17)_(1): (0:323)len=324,,,,,
4,,,,,,0.0985745601248478,0.0,0.24664534067630062,(d6aa822e-4456-46da-9f42-6053b55cdf4e)_(1): (0:323)len=324,0.1480707805514528,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (1:324)len=324,0.24664534067630062,(d6aa822e-4456-46da-9f42-6053b55cdf4e)_(1): (1:324)len=324,,,,,
5,,,,,,0.0985745601248478,0.0,0.24664534067630062,(d6aa822e-4456-46da-9f42-6053b55cdf4e)_(1): (1:324)len=324,0.1480707805514528,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (2:325)len=324,0.24664534067630062,(d6aa822e-4456-46da-9f42-6053b55cdf4e)_(1): (0:325)len=326,,,,,
6,,,,,,0.0985745601248478,0.0,0.24664534067630062,(d6aa822e-4456-46da-9f42-6053b55cdf4e)_(1): (2:325)len=324,0.1480707805514528,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (3:326)len=324,0.24664534067630062,(d6aa822e-4456-46da-9f42-6053b55cdf4e)_(1): (0:324)len=325,,,,,
7,,,,,,0.0985745601248478,0.0,0.24664534067630062,(d6aa822e-4456-46da-9f42-6053b55cdf4e)_(1): (0:324)len=325,0.1480707805514528,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (4:327)len=324,0.24664534067630062,(d6aa822e-4456-46da-9f42-6053b55cdf4e)_(1): (1:325)len=325,,,,,
8,,,,,,0.0985745601248478,0.0,0.24664534067630062,(d6aa822e-4456-46da-9f42-6053b55cdf4e)_(1): (1:325)len=325,0.1480707805514528,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (5:328)len=324,0.24664534067630062,(d6aa822e-4456-46da-9f42-6053b55cdf4e)_(1): (0:323)len=324,,,,,
9,,,,,,0.0985745601248478,0.0,0.24664534067630062,(d6aa822e-4456-46da-9f42-6053b55cdf4e)_(1): (0:325)len=326,0.1480707805514528,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (6:329)len=324,0.24664534067630062,(d6aa822e-4456-46da-9f42-6053b55cdf4e)_(1): (2:325)len=324,,,,,
10,,,,,,0.24594738085883008,0.04853800155681787,0.3940181614102829,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (0:323)len=324,0.1480707805514528,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (0:324)len=325,0.34548015985346503,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (18:341)len=324,,,,,
11,,,,,,0.24594738085883008,0.04853800155681787,0.3940181614102829,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (1:324)len=324,0.1480707805514528,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (1:325)len=325,0.34548015985346503,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (20:343)len=324,,,,,
12,,,,,,0.24594738085883008,0.04853800155681787,0.3940181614102829,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (2:325)len=324,0.1480707805514528,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (2:326)len=325,0.34548015985346503,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (19:342)len=324,,,,,
13,,,,,,0.24594738085883008,0.04853800155681787,0.3940181614102829,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (3:326)len=324,0.1480707805514528,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (3:327)len=325,0.34548015985346503,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (17:340)len=324,,,,,
14,,,,,,0.24594738085883008,0.04853800155681787,0.3940181614102829,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (4:327)len=324,0.1480707805514528,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (4:328)len=325,0.34548015985346503,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (16:339)len=324,,,,,
15,,,,,,0.24594738085883008,0.04853800155681787,0.3940181614102829,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (5:328)len=324,0.1480707805514528,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (5:329)len=325,0.34548015985346503,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (21:344)len=324,,,,,
16,,,,,,0.24594738085883008,0.0,0.3940181614102829,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (0:324)len=325,0.1480707805514528,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (0:325)len=326,0.3940181614102829,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (2:326)len=325,,,,,
17,,,,,,0.24594738085883008,0.0,0.3940181614102829,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (1:325)len=325,0.1480707805514528,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (1:326)len=326,0.3940181614102829,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (0:324)len=325,,,,,
18,,(cadc7bfb-fd11-4868-92d1-3fd76c2ddf0a)_(2): (0:130)len=131,0.2978401184082031,1.752758264541626,0.23317933082580566,,,,,,,,,,,,,
19,,,,,,0.057467671610480275,0.0,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (0:323)len=324,0.14434258375700704,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (0:323)len=324,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (3:327)len=325,,,,,
20,,,,,,0.057467671610480275,0.0,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (1:324)len=324,0.14434258375700704,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (2:325)len=324,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (1:324)len=324,,,,,
21,,,,,,0.057467671610480275,0.0,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (2:325)len=324,0.14434258375700704,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (4:327)len=324,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (2:325)len=324,,,,,
22,,,,,,0.057467671610480275,0.0,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (3:326)len=324,0.14434258375700704,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (5:328)len=324,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (4:327)len=324,,,,,
23,,,,,,0.057467671610480275,0.0,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (4:327)len=324,0.14434258375700704,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (6:329)len=324,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (0:323)len=324,,,,,
24,,,,,,0.057467671610480275,0.0,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (5:328)len=324,0.14434258375700704,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (7:330)len=324,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (5:328)len=324,,,,,
25,,,,,,0.057467671610480275,0.0,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (0:324)len=325,0.14434258375700704,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (0:324)len=325,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (3:326)len=324,,,,,
26,,,,,,0.057467671610480275,0.0,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (1:325)len=325,0.14434258375700704,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (2:326)len=325,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (0:324)len=325,,,,,
27,,,,,,0.057467671610480275,0.0,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (2:326)len=325,0.14434258375700704,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (4:328)len=325,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (1:326)len=326,,,,,
28,,,,,,0.057467671610480275,0.0,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (3:327)len=325,0.14434258375700704,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (5:329)len=325,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (3:328)len=326,,,,,
29,,,,,,0.057467671610480275,0.0,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (4:328)len=325,0.14434258375700704,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (6:330)len=325,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (0:325)len=326,,,,,
30,,,,,,0.057467671610480275,0.0,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (0:325)len=326,0.14434258375700704,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (0:325)len=326,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (2:327)len=326,,,,,
31,,,,,,0.057467671610480275,0.0,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (1:326)len=326,0.14434258375700704,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (2:327)len=326,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (1:325)len=325,,,,,
32,,,,,,0.057467671610480275,0.0,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (2:327)len=326,0.14434258375700704,(33161adf-3e3d-4614-8030-18c9b6794f6e)_(1): (4:329)len=326,0.2018102553674873,(5c5625bc-c436-40cb-b9ed-d91c40cec792)_(1): (2:326)len=325,,,,,
