,cluster_time,query,bf_time,paa_time,gx_time,dist_diff_btw_paa_bf,dist_diff_btw_gx_bf,bf_dist,bf_match,paa_dist,paa_match,gx_dist,gx_match,num_rows,num_cols_max,num_cols_median,data_size,num_query
0,,,,,,,,,,,,,,24.0,350.0,350.0,8400.0,4.0
1,2.064723253250122,,,,,,,,,,,,,,,,,
2,,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (0:349)len=350,0.5173096656799316,2.3231616020202637,0.37511181831359863,,,,,,,,,,,,,
3,,,,,,0.0,0.0,0.0,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (1:347)len=347,0.0,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (1:349)len=349,0.0,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (1:349)len=349,,,,,
4,,,,,,0.0,0.0,0.0,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (0:347)len=348,0.0,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (0:349)len=350,0.0,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (0:348)len=349,,,,,
5,,,,,,2.0605281306646478e-05,0.0,0.0,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (1:348)len=348,2.0605281306646478e-05,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (0:348)len=349,0.0,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (1:348)len=348,,,,,
6,,,,,,2.065457623800209e-05,0.0,0.0,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (0:348)len=349,2.065457623800209e-05,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (0:346)len=347,0.0,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (1:347)len=347,,,,,
7,,,,,,2.065457623800209e-05,0.0,0.0,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (1:349)len=349,2.065457623800209e-05,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (1:347)len=347,0.0,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (0:347)len=348,,,,,
8,,,,,,2.065457623800209e-05,0.0,0.0,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (0:349)len=350,2.065457623800209e-05,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (0:347)len=348,0.0,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (0:349)len=350,,,,,
9,,,,,,0.00015919412970381424,0.0,0.00017984870594181632,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (0:346)len=347,2.065457623800209e-05,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (1:348)len=348,0.00017984870594181632,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (0:346)len=347,,,,,
10,,,,,,0.00015940300165906413,0.0,0.0001801071092549511,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (0:345)len=346,2.070410759588699e-05,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (1:345)len=345,0.0001801071092549511,(cec3dd7f-6e0a-43a2-8c4d-7ba5595ccb8d)_(1): (1:346)len=346,,,,,
